Wed Nov 30 15:28:16 2022    profile/example_Satori_batch_2_nodes4

         7796 function calls (7712 primitive calls) in 168.937 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       32    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        3    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
       43    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 context.py:197(get_start_method)
        1    0.000    0.000    0.000    0.000 posixpath.py:140(basename)
        4    0.000    0.000    0.000    0.000 connection.py:173(fileno)
        2    0.000    0.000    0.000    0.000 connection.py:938(<listcomp>)
        2    0.000    0.000    0.000    0.000 selectors.py:64(__init__)
        2    0.000    0.000    0.000    0.000 utils.py:289(stop)
        1    0.000    0.000    0.000    0.000 argparse.py:1086(__init__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        7    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        7    0.000    0.000    0.000    0.000 context.py:187(get_context)
       14    0.000    0.000    0.000    0.000 serialization.py:202(__enter__)
        6    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        6    0.000    0.000    0.000    0.000 context.py:357(assert_spawning)
        2    0.000    0.000    0.000    0.000 process.py:247(sentinel)
        8    0.000    0.000    0.000    0.000 process.py:99(_check_closed)
       11    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        7    0.000    0.000    0.000    0.000 serialization.py:815(_get_restore_location)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:39(_remove)
        4    0.000    0.000    0.000    0.000 os.py:758(decode)
        3    0.000    0.000    0.000    0.000 subprocess.py:272(_optim_args_from_interpreter_flags)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 __init__.py:451(device_count)
        2    0.000    0.000    0.000    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
       13    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
       18    0.000    0.000    0.000    0.000 popen_spawn_posix.py:17(__init__)
        7    0.000    0.000    0.000    0.000 serialization.py:126(_cpu_deserialize)
        3    0.000    0.000    0.000    0.000 argparse.py:1571(_get_handler)
        6    0.000    0.000    0.000    0.000 sre_parse.py:928(fix_flags)
       21    0.000    0.000    0.000    0.000 __init__.py:62(get_sharing_strategy)
        4    0.000    0.000    0.000    0.000 process.py:94(<genexpr>)
       11    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       13    0.000    0.000    0.000    0.000 pathlib.py:102(join_parsed_parts)
       37    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        4    0.000    0.000    0.000    0.000 synchronize.py:90(_make_methods)
        2    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:523(_check_name_wrapper)
        2    0.000    0.000    0.000    0.000 spawn.py:132(_check_not_importing_main)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:811(find_spec)
        1    0.000    0.000    0.000    0.000 argparse.py:131(_get_kwargs)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1346(_path_importer_cache)
       14    0.000    0.000    0.000    0.000 hooks.py:54(warn_if_has_hooks)
        4    0.000    0.000    0.000    0.000 sre_compile.py:265(_compile_charset)
       25    0.000    0.000    0.000    0.000 argparse.py:2183(_parse_optional)
       38    0.000    0.000    0.000    0.000 enum.py:792(value)
       20    0.000    0.000    0.000    0.000 sre_parse.py:82(groups)
        3    0.000    0.000    0.000    0.000 selectors.py:216(_fileobj_lookup)
        3    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        2    0.000    0.000    0.000    0.000 queues.py:355(__getstate__)
       13    0.000    0.000    0.000    0.000 argparse.py:935(__call__)
        1    0.000    0.000    0.000    0.000 context.py:233(get_context)
       14    0.000    0.000    0.000    0.000 {method 'has_names' of 'torch._C._TensorBase' objects}
        2    0.000    0.000    0.000    0.000 process.py:189(name)
       12    0.000    0.000    0.000    0.000 sre_compile.py:619(isstring)
        7    0.000    0.000    0.000    0.000 serialization.py:314(_check_dill_version)
        7    0.000    0.000    0.000    0.000 reductions.py:35(__del__)
       55    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
        2    0.000    0.000    0.000    0.000 {built-in method select.poll}
        4    0.000    0.000    0.000    0.000 sre_parse.py:85(opengroup)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:351(__init__)
       21    0.000    0.000    0.000    0.000 sre_parse.py:112(__init__)
       88    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 process.py:224(exitcode)
        4    0.000    0.000    0.000    0.000 weakref.py:353(__init__)
       14    0.000    0.000    0.000    0.000 serialization.py:803(_maybe_decode_ascii)
       48    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       13    0.000    0.000    0.000    0.000 argparse.py:2044(<listcomp>)
        2    0.000    0.000    0.000    0.000 resource_tracker.py:66(getfd)
       41    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:185(cb)
        7    0.000    0.000    0.000    0.000 serialization.py:869(UnpicklerWrapper)
       17    0.000    0.000    0.000    0.000 pathlib.py:1089(_init)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:878(__exit__)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:874(__enter__)
       28    0.000    0.000    0.000    0.000 sre_parse.py:250(match)
        4    0.000    0.000    0.000    0.000 context.py:354(set_spawning_popen)
       42    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       40    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
       18    0.000    0.000    0.000    0.000 popen_spawn_posix.py:34(duplicate_for_child)
        2    0.000    0.000    0.000    0.000 {built-in method _signal.pthread_sigmask}
       34    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 _bootlocale.py:33(getpreferredencoding)
        8    0.000    0.000    0.000    0.000 sre_parse.py:356(_escape)
       39    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
        6    0.000    0.000    0.000    0.000 argparse.py:941(__init__)
       92    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       26    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:593(_validate_timestamp_pyc)
       23    0.000    0.000    0.000    0.000 sre_parse.py:287(tell)
       28    0.000    0.000    0.000    0.000 sre_parse.py:173(append)
       30    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       81    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 pathlib.py:1434(is_dir)
       29    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1006(__init__)
       28    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x56083c0b32c0}
       66    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        2    0.000    0.000    0.000    0.000 pathlib.py:677(__reduce__)
        4    0.000    0.000    0.000    0.000 connection.py:365(_close)
        3    0.000    0.000    0.000    0.000 os.py:804(fsencode)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:112(release)
        2    0.000    0.000    0.000    0.000 util.py:461(close_fds)
       14    0.000    0.000    0.000    0.000 serialization.py:199(__init__)
        7    0.000    0.000    0.000    0.000 serialization.py:193(_is_path)
        4    0.000    0.000    0.000    0.000 synchronize.py:100(__getstate__)
       38    0.000    0.000    0.000    0.000 argparse.py:203(__init__)
        9    0.000    0.000    0.000    0.000 sre_compile.py:447(_simple)
      7/5    0.000    0.000    0.000    0.000 sre_compile.py:485(_get_literal_prefix)
        7    0.000    0.000    0.000    0.000 _utils.py:158(_validate_loaded_sparse_tensors)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:86(add)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:79(_unpack_uint32)
        4    0.000    0.000    0.000    0.000 sre_compile.py:292(_optimize_charset)
        3    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
       45    0.000    0.000    0.000    0.000 sre_parse.py:161(__len__)
        4    0.000    0.000    0.000    0.000 weakref.py:348(__new__)
       47    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:231(_verbose_message)
        4    0.000    0.000    0.000    0.000 sre_parse.py:97(closegroup)
        2    0.000    0.000    0.000    0.000 os.py:682(__setitem__)
       14    0.000    0.000    0.000    0.000 argparse.py:2286(_get_nargs_pattern)
       28    0.000    0.000    0.000    0.000 context.py:351(get_spawning_popen)
       14    0.000    0.000    0.000    0.000 {method 'stride' of 'torch._C._TensorBase' objects}
       11    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       38    0.000    0.000    0.000    0.000 argparse.py:1580(_check_conflict)
        2    0.000    0.000    0.000    0.000 utils.py:234(__str__)
        6    0.000    0.000    0.000    0.000 argparse.py:964(__init__)
        5    0.000    0.000    0.000    0.000 __init__.py:89(find_spec)
        1    0.000    0.000    0.000    0.000 spawn.py:73(<dictcomp>)
        2    0.000    0.000    0.000    0.000 selectors.py:269(close)
        1    0.000    0.000    0.000    0.000 {method 'long' of 'torch._C._TensorBase' objects}
        4    0.000    0.000    0.000    0.000 connection.py:122(__init__)
       38    0.000    0.000    0.000    0.000 argparse.py:575(_metavar_formatter)
        4    0.000    0.000    0.000    0.000 weakref.py:106(remove)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:160(__exit__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1077(path_stats)
       19    0.000    0.000    0.000    0.000 pathlib.py:303(splitroot)
       37    0.000    0.000    0.000    0.000 argparse.py:1363(register)
        9    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:87(acquire)
        2    0.000    0.000    0.000    0.000 process.py:61(_cleanup)
        1    0.000    0.000    0.000    0.000 ddp.py:12(set_master)
       38    0.000    0.000    0.000    0.000 argparse.py:584(format)
        2    0.000    0.000    0.000    0.000 selectors.py:203(__exit__)
      101    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x1529fd962820}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:560(_classify_pyc)
        7    0.000    0.000    0.000    0.000 serialization.py:173(default_restore_location)
       14    0.000    0.000    0.000    0.000 enum.py:670(__new__)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
      104    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       14    0.000    0.000    0.000    0.000 _namedtensor_internals.py:10(check_serializing_named_tensor)
        4    0.000    0.000    0.000    0.000 {built-in method _multiprocessing.sem_unlink}
        6    0.000    0.000    0.000    0.000 sre_parse.py:225(__init__)
        9    0.000    0.000    0.000    0.000 resource_tracker.py:134(_check_alive)
       10    0.000    0.000    0.000    0.000 pathlib.py:725(_format_parsed_parts)
        4    0.000    0.000    0.000    0.000 connection.py:135(__del__)
       50    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       16    0.000    0.000    0.000    0.000 argparse.py:2475(_get_value)
       38    0.000    0.000    0.000    0.000 types.py:171(__get__)
       14    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedReader' objects}
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:129(<genexpr>)
       34    0.000    0.000    0.000    0.000 sre_parse.py:255(get)
       17    0.000    0.000    0.000    0.000 {built-in method posix.write}
        5    0.000    0.000    0.000    0.000 copyreg.py:103(_slotnames)
        4    0.000    0.000    0.000    0.000 process.py:344(__reduce__)
       58    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.000    0.000 {method 'to' of 'torch._C._TensorBase' objects}
        6    0.000    0.000    0.000    0.000 enum.py:977(__and__)
        4    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 spawn.py:11(<module>)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:696(spec_from_file_location)
      167    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 random.py:126(seed)
        4    0.000    0.000    0.000    0.000 connection.py:972(reduce_connection)
       77    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       45    0.000    0.000    0.000    0.000 sre_parse.py:234(__next)
        2    0.000    0.000    0.000    0.000 selectors.py:210(__init__)
       13    0.000    0.000    0.000    0.000 pathlib.py:715(_from_parsed_parts)
       38    0.000    0.000    0.000    0.000 argparse.py:820(__init__)
        1    0.000    0.000    0.000    0.000 random.py:117(__init__)
        1    0.000    0.000    0.000    0.000 popen_fork.py:1(<module>)
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:123(<listcomp>)
       12    0.000    0.000    0.000    0.000 _collections_abc.py:760(get)
       14    0.000    0.000    0.000    0.000 reductions.py:26(__init__)
       14    0.000    0.000    0.000    0.000 {method 'size' of 'torch._C._TensorBase' objects}
        3    0.000    0.000    0.000    0.000 locale.py:352(_replace_encoding)
        6    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 spawn.py:70(__init__)
        2    0.000    0.000    0.000    0.000 argparse.py:1620(__init__)
       92    0.000    0.000    0.000    0.000 argparse.py:1367(_registry_get)
       49    0.000    0.000    0.000    0.000 {built-in method builtins.max}
      139    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        3    0.000    0.000    0.000    0.000 selectors.py:235(register)
    25/10    0.000    0.000    0.000    0.000 sre_parse.py:175(getwidth)
       38    0.000    0.000    0.000    0.000 argparse.py:1567(_pop_action_class)
        2    0.000    0.000    0.000    0.000 argparse.py:1443(add_argument_group)
       10    0.000    0.000    0.000    0.000 {built-in method posix.pipe}
       84    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       30    0.000    0.000    0.000    0.000 argparse.py:906(__init__)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:127(_path_split)
      113    0.000    0.000    0.000    0.000 sre_parse.py:165(__getitem__)
        2    0.000    0.000    0.000    0.000 utils.py:292(__exit__)
        4    0.000    0.000    0.000    0.000 resource_tracker.py:149(unregister)
       13    0.000    0.000    0.000    0.000 pathlib.py:742(__str__)
       38    0.000    0.000    0.000    0.000 {built-in method posix.get_terminal_size}
        7    0.000    0.000    0.000    0.000 serialization.py:889(_is_torchscript_zip)
       12    0.000    0.000    0.000    0.000 posixpath.py:71(join)
       14    0.000    0.000    0.000    0.000 reductions.py:59(__setitem__)
       96    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       14    0.000    0.000    0.000    0.000 enum.py:358(__call__)
        3    0.000    0.000    0.000    0.000 subprocess.py:282(_args_from_interpreter_flags)
       32    0.000    0.000    0.000    0.000 random.py:237(_randbelow_with_getrandbits)
       18    0.000    0.000    0.000    0.000 reduction.py:191(DupFd)
        1    0.000    0.000    0.000    0.000 argparse.py:116(__repr__)
        2    0.000    0.000    0.000    0.000 util.py:433(_flush_std_streams)
        2    0.000    0.000    0.000    0.000 connection.py:521(Pipe)
       14    0.000    0.000    0.000    0.000 argparse.py:2419(_get_values)
      591    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
  422/401    0.000    0.000    0.000    0.000 {built-in method builtins.len}
       19    0.000    0.000    0.000    0.000 {built-in method posix.close}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        6    0.000    0.000    0.000    0.000 locale.py:386(normalize)
        4    0.000    0.000    0.000    0.000 tempfile.py:138(rng)
       13    0.000    0.000    0.000    0.000 pathlib.py:752(__fspath__)
        2    0.000    0.000    0.000    0.000 signal.py:24(_int_to_enum)
        3    0.000    0.000    0.000    0.000 selectors.py:352(register)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1509(_get_spec)
        2    0.000    0.000    0.000    0.000 selectors.py:348(__init__)
        4    0.000    0.000    0.000    0.000 weakref.py:165(__setitem__)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        2    0.000    0.000    0.000    0.000 spawn.py:150(get_preparation_data)
       93    0.000    0.000    0.000    0.000 os.py:754(encode)
       52    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:398(parent)
        4    0.000    0.000    0.000    0.000 pathlib.py:702(_from_parts)
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:121(_path_join)
        4    0.000    0.000    0.000    0.000 signal.py:70(<genexpr>)
       15    0.000    0.000    0.000    0.000 {function _load.<locals>.UnpicklerWrapper.find_class at 0x1528e48384c0}
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:166(_get_module_lock)
        2    0.000    0.000    0.000    0.000 spawn.py:78(get_command_line)
      548    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        4    0.000    0.000    0.000    0.000 pathlib.py:1079(__new__)
        6    0.000    0.000    0.000    0.000 sre_compile.py:560(_compile_info)
       38    0.000    0.000    0.000    0.000 argparse.py:591(_format_args)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:491(_get_cached)
       38    0.000    0.000    0.000    0.000 argparse.py:1453(_add_action)
        7    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 main.py:91(get_job_dir)
       14    0.000    0.000    0.000    0.000 argparse.py:1917(take_action)
        6    0.000    0.000    0.000    0.000 gettext.py:211(_expand_lang)
        4    0.000    0.000    0.000    0.000 util.py:171(register_after_fork)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:385(cached)
       32    0.000    0.000    0.000    0.000 random.py:343(choice)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:361(cache_from_source)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:156(__enter__)
        2    0.000    0.000    0.000    0.000 signal.py:67(pthread_sigmask)
       17    0.000    0.000    0.000    0.000 pathlib.py:64(parse_parts)
       15    0.000    0.000    0.000    0.000 serialization.py:873(find_class)
        4    0.000    0.000    0.000    0.000 synchronize.py:84(_cleanup)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:145(_path_is_mode_type)
        4    0.000    0.000    0.000    0.000 tempfile.py:152(<listcomp>)
       38    0.000    0.000    0.000    0.000 argparse.py:1642(_add_action)
     21/6    0.000    0.000    0.000    0.000 sre_compile.py:87(_compile)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:154(_path_isfile)
        6    0.000    0.000    0.000    0.000 util.py:186(__init__)
       89    0.000    0.000    0.000    0.000 os.py:674(__getitem__)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:486(_init_module_attrs)
       38    0.000    0.000    0.000    0.000 argparse.py:1804(_add_action)
        4    0.000    0.000    0.000    0.000 reduction.py:38(__init__)
        6    0.000    0.000    0.000    0.000 util.py:205(__call__)
        2    0.000    0.000    0.000    0.000 process.py:80(__init__)
       36    0.000    0.000    0.000    0.000 argparse.py:1533(_get_optional_kwargs)
       12    0.000    0.000    0.000    0.000 argparse.py:2145(_match_argument)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:135(_path_stat)
       17    0.000    0.000    0.000    0.000 pathlib.py:682(_parse_args)
       14    0.000    0.000    0.000    0.000 {built-in method posix.fstat}
